,Name,Inspection_Score,Inspection_Grade,Rating,Reviews,Price,Category
591,"The Ritz-Carlton, Marina del Rey",80,B,3.5,437,$$$,Hotels
592,Bricks & Scones,97,A,4.0,1272,$$,Desserts
596,My Hero Submarine Sandwich Shoppe,97,A,4.0,285,$,Sandwiches
597,Dickey's Barbecue Pit,82,B,3.5,158,$$,Barbeque
600,PIRCH,97,A,4.5,190,$$$$,Kitchen & Bath
601,El Matador 2,92,A,4.0,109,$,Mexican
602,Geoffrey's Malibu,94,A,4.0,2153,$$$,Seafood
603,Denny's,94,A,2.0,73,$,American (Traditional)
604,exEat,94,A,4.0,312,$$,Italian
605,Book Sae Tong,90,A,4.5,45,$$,Korean
609,Simply Salad,91,A,4.0,247,$,Salad
610,Ten Ren's Tea Time,92,A,3.5,293,$,Chinese
611,Randy's Donuts,90,A,4.0,2081,$,Donuts
612,Tom's Famous Family Restaurant 7,97,A,4.0,366,$,Breakfast & Brunch
613,Señor Grandes Fresh Mexican Grill,98,A,3.0,160,$,Mexican
614,Domino's Pizza,99,A,2.0,55,$$,Pizza
615,Jamba Juice,97,A,4.0,49,$$,Juice Bars & Smoothies
616,Togo’s Sandwiches,74,C,3.5,55,$,Sandwiches
617,Poké Bar,93,A,4.5,404,$$,Hawaiian
618,Superior Grocers,96,A,3.5,50,$,Grocery
619,Belwood Bakery Cafe,98,A,4.5,629,$,Coffee & Tea
620,Hopia Like It - Granada Hills,94,A,4.5,101,$,Bakeries
621,The Orange County LASIK Institute,96,A,5.0,465,NA,Ophthalmologists
622,Quickly,95,A,3.5,59,$,Coffee & Tea
623,Rosa Mexicano,90,A,3.5,1205,$$,Mexican
625,Rock & Reilly's DTLA,94,A,4.0,212,$$,Sports Bars
626,Porto's Bakery & Cafe,92,A,4.5,6115,$,Bakeries
627,The Anchor,94,A,4.0,773,$$,American (New)
629,Malbec Argentinean Cuisine,93,A,4.0,682,$$,Argentine
630,La Cabana Restaurant,94,A,4.0,48,$$,Seafood
631,Villa Fresh Italian Kitchen,97,A,3.0,51,$$$,Pizza
632,Panda Express,92,A,2.5,54,$$,Chinese
633,Groundwork Coffee Co.,98,A,4.0,422,$,Coffee & Tea
635,Au79 Teahouse,90,A,3.5,804,$,Coffee & Tea
637,Carnitas Don Cuco,92,A,4.5,47,$,Mexican
639,Blue Fin Sushi & Teriyaki,96,A,3.5,125,$$,Sushi Bars
642,Tamaleria Maria's,85,B,3.5,78,$,Mexican
645,B&R's Old-Fashion Burgers,90,A,3.5,286,$,Burgers
646,Tummy Stuffer,88,B,4.0,61,$,Sandwiches
647,Kings Deli,94,A,4.5,182,$$,Delis
648,Enterprise Fish,90,A,3.5,1760,$$,Seafood
649,Outback Steakhouse,95,A,3.0,345,$$,Steakhouses
650,Eatalian Cafe,95,A,4.0,2434,$$,Italian
651,Los California Tacos,90,A,4.5,855,$,Food Trucks
652,Carl's Jr,91,A,1.5,60,$,Fast Food
654,abeautifullife jamaican cafe,95,A,4.0,90,$,Sandwiches
655,Buffalo Wild Wings,97,A,3.0,1118,$$,Chicken Wings
656,House Of Pies,93,A,3.5,1450,$$,Diners
658,Hikari Sushi,93,A,4.0,290,$$,Sushi Bars
659,Yamashiro Hollywood,96,A,3.5,3160,$$$,Japanese
661,The Coffee Bean & Tea Leaf,97,A,3.5,79,$,Coffee & Tea
662,Young's Gourmet,90,A,4.0,128,$,Chinese
663,Pinches Tacos,91,A,3.5,200,$,Mexican
665,Northridge Fish & Chips,95,A,4.0,194,$,Fish & Chips
666,El Pollo Loco,98,A,1.5,45,$,Fast Food
667,Hong Kong Bakery And Deli,97,A,4.0,210,$,Bakeries
669,Caruso's Pizza,94,A,3.5,301,$$,Pizza
670,Bizarra Capital,94,A,4.0,771,$$,Mexican
671,CoCo Fresh Tea & Juice,94,A,3.5,199,$,Coffee & Tea
673,Craig's,90,A,4.0,788,$$$,American (New)
674,Todo Bien Kitchen & Tequila Bar,95,A,4.0,467,$$,Bars
677,Houston's Restaurant,90,A,3.5,1087,$$$,Steakhouses
678,Western Bagel,97,A,3.5,88,$,Bagels
679,Phillips Ranch Health Bar,95,A,4.0,270,$,Juice Bars & Smoothies
680,Los Chero,83,B,4.0,57,$,Salvadoran
681,Go Hyang Jib,97,A,4.5,109,$,Korean
683,El Taco Llama,96,A,4.0,53,$,Mexican
685,El Pescador - West Covina,92,A,3.0,744,$$,Seafood
686,Sam's Bagels,93,A,3.5,312,$,Bagels
687,Quickly Boba LA,100,A,4.0,92,$,Shaved Ice
688,The Arsenal,96,A,4.0,728,$$,Lounges
689,Gold Room,97,A,3.5,643,$,Cocktail Bars
691,Panda House,93,A,4.0,72,$,Chinese
692,Los Arcos Mexican Food,92,A,4.0,101,$$,Mexican
695,Mixto Comida Latina,98,A,4.0,642,$,Mexican
696,Oki Japan,98,A,2.0,46,$,Japanese
697,Cafe 70 Degrees,90,A,3.5,864,$,Sandwiches
698,Paris Baguette,97,A,3.5,234,$,Bakeries
699,Massis Kabob - The Original Kabobery,94,A,2.5,65,$$,Middle Eastern
700,Luna Rossa,90,A,3.5,160,$$,Italian
701,Gaby's Express,93,A,3.0,282,$$,Mediterranean
702,Hacienda Grill,93,A,3.5,62,$,Mexican
703,Wistaria Restaurant and Bar,90,A,4.0,227,$$,Bars
704,Porsche Experience Center Los Angeles,90,A,5.0,126,NA,Racing Experience
705,Lock & Key,95,A,3.5,947,$$,American (New)
706,Rincon Chileno Deli,95,A,4.0,65,$,Sandwiches
707,Tony's Saloon,92,A,4.0,262,$$,Dive Bars
709,Prova Pizzeria,91,A,4.0,502,$$,Pizza
710,The Greyhound Bar & Grill,94,A,4.0,503,$$,American (Traditional)
711,Chef Hannes Restaurant,94,A,4.0,201,$$,Seafood
712,3BBQ,90,A,4.5,96,$$,Mongolian
715,Denny's,96,A,2.0,207,$,Diners
717,Eaterphant,90,A,4.0,135,$,Thai
718,Wood Ranch BBQ & Grill,100,A,4.0,896,$$,Barbeque
719,Crazy Fish - Grill & Market,96,A,4.5,184,$$,Seafood
720,Greenleaf Gourmet Chopshop,90,A,3.5,137,$$,American (New)
721,P.F. Chang's,81,B,3.0,475,$$,Chinese
722,Back Home In Lahaina,91,A,4.0,636,$$,Hawaiian
725,Lodeka Taiwanese Cafe,90,A,4.0,80,$,Taiwanese
726,Woodland Hills Athletic Club,98,A,4.5,159,NA,Gyms
727,El Gallo Giro,95,A,3.0,149,$,Mexican
728,Yellow Vase,80,B,3.0,297,$$,Floral Designers
729,Casa Garcia,95,A,3.5,471,$,Mexican
731,TOI On Sunset,90,A,3.5,1118,$$,Thai
732,Eagle Rock Poke Shack,97,A,4.5,56,$$,Poke
733,Yunnan Restaurant,86,B,3.5,339,$$,Chinese
734,Mr. Pizza,98,A,4.5,42,$,Pizza
735,sweetgreen,95,A,4.0,210,$$,Salad
736,La Tropézienne Bakery Los Angeles,93,A,4.5,258,$$,Bakeries
737,Cafe Lucy,98,A,4.5,42,$$,Coffee & Tea
739,Monterey Hill,96,A,3.0,133,$$,Venues & Event Spaces
741,Masa Sushi Bon Appetit,95,A,3.0,90,$$,Sushi Bars
742,PokeBar,96,A,4.0,50,$$,Poke
743,SIRTAJ Hotel Beverly Hills,95,A,4.0,111,$$,Hotels
744,Mariscos Guillen La Playita,98,A,4.0,444,$,Mexican
745,The Coffee Bean & Tea Leaf,94,A,3.5,75,$,Coffee & Tea
747,Angel City Brewery,98,A,4.0,1666,$,Breweries
748,Yang Chow,92,A,4.0,2195,$$,Chinese
749,Brown Donkatsu,82,B,3.5,50,$$,Korean
750,Poom Thai Cuisine,90,A,3.5,346,$,Thai
751,Thuan Phat Supermarket,91,A,3.5,134,$,Grocery
752,Chaya-Tom Bradley Airport,92,A,2.5,86,$$,Sushi Bars
753,La Boucherie,90,A,4.0,235,$$$$,Steakhouses
754,Borrego's Tacos,93,A,4.0,118,$,Mexican
755,Jackson Market,100,A,4.0,733,$$,Grocery
756,Hyper Coffee,92,A,4.0,254,$,Coffee & Tea
757,Burger Depot,93,A,2.5,57,$,Mexican
758,Black Bear Diner,90,A,3.5,771,$$,Diners
759,Penguin's Place Frozen Yogurt,96,A,4.0,136,$,Ice Cream & Frozen Yogurt
761,Panera Bread,92,A,3.0,280,$$,Sandwiches
762,Kao Cafe,92,A,4.0,339,$$,Thai
763,Guido's Pizza & Pasta,95,A,4.0,193,$,Pizza
764,PAPA'S CHICKEN,96,A,4.5,104,NA,Chicken Wings
765,Hambone's BBQ and Po'Boy Sandwiches,95,A,4.0,966,$$,Barbeque
766,Corner Bakery Cafe,93,A,3.5,271,$,Sandwiches
767,Tony Roma's,94,A,3.0,395,$$,Barbeque
768,Papa John's Pizza,96,A,2.0,87,$$,Pizza
770,Arctic Hotspot Bakery & Cafe,81,B,4.5,216,$,Bakeries
771,Fukurou Ramen,93,A,4.0,466,$,Ramen
773,Gilligan's Irish Pub,98,A,3.5,44,$,Pubs
774,Himalayan Cafe,91,A,4.0,210,$$,Himalayan/Nepalese
775,My Taco,93,A,3.5,611,$,Mexican
776,NorthStar Movers,90,A,4.5,703,NA,Movers
777,Bia Coffee,94,A,4.0,374,$$,Coffee & Tea
779,The Grill Spot,93,A,4.5,145,$$,Persian/Iranian
780,Siamese Restaurant,93,A,4.0,127,$$,Thai
781,MADE by DWC Cafe & Gift Boutique,98,A,4.5,49,$,Coffee & Tea
782,Chef's Coffee Shop,91,A,3.5,232,$,Diners
783,Mongolian Barbeque,92,A,3.5,262,$$,Mongolian
784,Kalaveras,92,A,3.5,143,NA,Mexican
785,Truxton's American Bistro,92,A,4.0,232,$$,American (Traditional)
786,Joseph's Bar & Grill,93,A,3.0,480,$$,American (New)
788,Crazy Falafel,94,A,4.0,165,$,Falafel
789,Crème Caramel LA,98,A,4.5,652,$$,Desserts
790,Sweet Art Cakes,92,A,3.5,63,$$,Bakeries
793,Graciana Mexican Restaurant,91,A,4.0,129,$$,Mexican
795,Popeyes Louisiana Kitchen,95,A,2.5,64,$,Fast Food
796,Asuka,96,A,4.5,146,$$$,Sushi Bars
797,Boba Loca,98,A,3.0,69,$,Juice Bars & Smoothies
800,Cafe Dulce,96,A,4.0,2024,$,Coffee & Tea
801,KFC,94,A,1.5,47,$,Chicken Shop
803,Parrains Soulfood,90,A,4.5,457,$$,Soul Food
804,Casa Jimenez Mexican Restaurant,94,A,3.0,108,$$,Mexican
806,New Wok,94,A,4.0,50,$,Chinese
811,Menchie's Frozen Yogurt,98,A,3.5,132,$,Ice Cream & Frozen Yogurt
812,Thai Divine Bistro,93,A,4.0,51,$$,Thai
813,Carmelitas Restaurante,96,A,4.5,70,$,American (New)
814,The Magnolia Grille,96,A,4.0,339,$$,American (Traditional)
815,Honey Roll & Sushi,95,A,4.0,195,$,Japanese
819,Providence Saint Joseph Medical Center,97,A,3.0,400,NA,Hospitals
820,The Buffalo Spot,95,A,3.5,197,$,American (Traditional)
823,Sis Bakery,97,A,5.0,66,$,Bakeries
824,Which Wich,98,A,4.0,164,$,Sandwiches
825,Crawford's Pass,94,A,4.0,109,$$,American (Traditional)
826,Roger's Burgers,91,A,4.0,186,$,Burgers
827,Ford's Filling Station,92,A,3.5,235,$$,American (New)
829,The Crawfish Co,96,A,4.5,302,$$,Cajun/Creole
830,Captain's Sub Shop,90,A,4.5,53,$,Sandwiches
831,Bon Bon Berry Acai Bowl Frozen Yogurt,92,A,4.0,131,$,Ice Cream & Frozen Yogurt
832,China Tasty,90,A,3.5,134,$,Chinese
833,STACKED: Food Well Built,90,A,4.0,1154,$$,Burgers
834,Mexicali Cocina & Cantina,97,A,3.5,1261,$$,Mexican
835,Chop Stop,93,A,4.0,154,$,Salad
836,Jolly Burrito,92,A,3.0,96,$,Mexican
839,Ebisu Japanese Tavern,97,A,3.5,337,$$,Japanese
840,il Romanista,92,A,4.5,103,$,Pizza
841,Pono Burger Santa Monica,96,A,4.0,1039,$$,Burgers
843,Dino's Chicken and Burgers,90,A,4.0,1872,$,Burgers
844,Eagle Rock Brewery,97,A,4.5,409,$,Breweries
846,Open Source Organics,94,A,4.0,247,$$,Live/Raw Food
847,Casa De Pizza,97,A,4.5,616,$$,Pizza
848,Grilliant,90,A,4.0,283,$$,Mediterranean
849,Gallery Bar and Cognac Room,98,A,4.0,123,$$$,Bars
850,Papa Murphy's,98,A,4.5,48,$,Pizza
853,Las Margaritas,93,A,3.5,65,$$,Mexican
854,Braazo Pizza,95,A,4.5,305,$$,Pizza
855,Eden On Brand,97,A,4.0,567,$$,Burgers
856,Gardena Bowl Coffee Shop,94,A,4.0,570,$,Hawaiian
859,Taste on Melrose,93,A,4.0,2342,$$,American (New)
861,Thailand House,94,A,3.5,53,$,Thai
863,Sushi for You,92,A,4.0,345,$,Sushi Bars
865,The Cue Ball,97,A,3.0,100,$$,Pool Halls
866,Cake & Art,96,A,4.5,314,$$,Bakeries
867,Q Hawaiian BBQ,90,A,3.0,57,$,Barbeque
868,Classics Flowers and Confections,96,A,4.5,389,$$,Florists
869,Milk and Eggs,94,A,4.5,229,$$,Fruits & Veggies
871,The Noypitz Bar and Grill,94,A,3.5,114,$$,Filipino
872,Gaby's Mediterranean Restaurant Cafe,90,A,3.5,934,$$,Greek
873,Tacos El Charro,98,A,4.5,75,$,Mexican
874,Chargha House,82,B,4.0,200,$$,Indian
876,Super Burger,98,A,4.5,717,$,Burgers
877,Elephant Bar Restaurant,90,A,3.5,806,$$,Bars
879,Manila Sunset,92,A,3.0,109,$,Filipino
880,Green Apple China Bistro,90,A,4.0,757,$$,Chinese
881,Goldie's Los Angeles,90,A,3.5,453,$$,American (New)
882,Meshuga 4 Sushi,95,A,3.5,132,$$,Kosher
883,Siam Chan,95,A,3.5,638,$,Thai
886,Luv'n Donuts,95,A,4.0,42,$,Donuts
887,AOC,90,A,4.0,2106,$$$,Wine Bars
889,Habanero Grill,95,A,3.0,52,$$,Mexican
890,The Gate to the Mediterranean,95,A,3.5,326,$$,Mediterranean
891,Toyo Bowl,95,A,4.0,60,$,Japanese
892,Olympic Bakery,93,A,4.0,116,$,Bakeries
894,Brentwood Restaurant & Lounge,95,A,3.5,155,$$$,American (Traditional)
896,Uoko Japanese Cuisine,98,A,4.0,239,$$,Japanese
897,Don Francisco's Coffee Casa Cubana,95,A,4.5,306,$,Coffee & Tea
898,Mitaki Roll & Grill,83,B,4.0,59,$,Japanese
899,38 Degrees Ale House & Grill,90,A,4.0,1645,$$,Pubs
900,Los Chilaquiles Mexican Grill,96,A,4.0,131,$,Mexican
901,Hotel Erwin,96,A,3.5,393,$$$,Hotels
903,Soda Jerks,90,A,3.5,100,$,Ice Cream & Frozen Yogurt
904,Beard Papa's,97,A,4.0,790,$,Desserts
905,Belgium Waffle Haus,91,A,4.0,91,$$,Coffee & Tea
906,Viva Madrid!,92,A,4.0,1146,$$,Spanish
910,Bulletproof Coffee,91,A,3.5,350,$$,Coffee & Tea
911,Rubio's,97,A,3.0,72,$,Mexican
912,Ahi Sushi,95,A,4.0,415,$$,Sushi Bars
913,Tea Elle C Garden Cafe,92,A,4.0,429,$$,Tea Rooms
914,The Hat,92,A,4.0,1295,$,Sandwiches
915,Puran's Restaurant,98,A,4.0,229,$$,Mediterranean
918,The Station,85,B,4.0,107,$,Sports Bars
919,Primo Italia,91,A,4.0,204,$$,Italian
920,Blizz Frozen Yogurt,98,A,3.5,135,$,Ice Cream & Frozen Yogurt
921,El Pollo Loco,90,A,2.0,176,$,Mexican
923,New India's Oven,97,A,3.5,313,$$,Indian
924,Studio Movie Grill,98,A,3.5,161,$$,Cinema
925,Giuliano's Delicatessen,96,A,4.5,743,$,Delis
926,Ojiya,90,A,3.5,177,$$,Japanese
927,JJ Bakery,90,A,4.0,403,$,Bakeries
928,Shanghai Yau Fat,92,A,3.5,122,$$,Chinese
929,La Casita Mexicana,100,A,4.0,953,$$,Mexican
930,Great China Express,97,A,4.0,79,$,Chinese
931,Brian's Shave Ice & Boba,96,A,4.0,314,$,Shaved Ice
933,Jody Maroni's Sausage Kingdom,90,A,4.0,106,$,Hot Dogs
934,Gobi Mongolian BBQ House,97,A,4.0,625,$$,Mongolian
935,Sam Woo Barbecue,96,A,3.5,481,$,Chinese
937,Le Pain Quotidien,90,A,3.5,328,$$,Bakeries
938,The Melt - Sunset,94,A,3.0,362,$,American (Traditional)
940,Pollo Campero,96,A,2.5,97,$,Latin American
941,Milk,95,A,4.0,5729,$$,Ice Cream & Frozen Yogurt
943,Nadia Cakes,96,A,4.0,354,$$,Bakeries
944,Ten Ren's Tea Time,92,A,3.5,603,$,Coffee & Tea
945,Raspados GDL,97,A,4.0,80,$,Shaved Ice
946,Freedman's,97,A,4.0,115,$$,Delis
947,Balam Mexican Kitchen,94,A,4.5,522,$,Mexican
948,Coopers House of Brewmasters,92,A,4.0,133,$,Sports Bars
949,Manhattan Bread & Bagel,91,A,3.5,320,$,Bagels
951,CUT,91,A,4.0,1523,$$$$,Steakhouses
952,Kobee Factory,97,A,4.5,523,$$,Middle Eastern
953,Edwards La Verne 12,93,A,3.5,216,NA,Cinema
954,Don Juan Mexican & Seafood,93,A,3.5,107,$$,Mexican
955,Oriel Chinatown,95,A,4.5,89,$$$,French
956,Chili's,96,A,3.0,238,$$,Tex-Mex
957,Rainbow Sushi & Teriyaki,92,A,4.0,107,$,Japanese
958,Little China Restaurant,91,A,3.5,194,$,Chinese
960,Denny's,92,A,2.0,139,$$,Diners
962,Hokkaido Ramen Santouka,97,A,4.5,2179,$,Ramen
963,The Restaurant at The Getty Center,96,A,4.0,557,$$$,American (New)
964,Tacos La Estrella,93,A,4.0,101,$,Mexican
965,Hayakawa,90,A,4.5,264,$$$,Sushi Bars
966,BJ's Restaurant & Brewhouse,91,A,3.0,734,$$,American (New)
968,Mandarin Lotus,98,A,4.5,331,$$,Chinese
969,Little Ongpin-Beverly,97,A,3.5,44,$,Filipino
970,The Rusten House,93,A,3.5,129,$$,Mexican
971,Taco Bell,94,A,1.5,93,$,Mexican
972,Louie's Chinese Cuisine,96,A,3.5,81,$,Chinese
973,CUT Lounge,97,A,4.0,87,$$$,Lounges
974,Sunset Tower Hotel,96,A,4.0,219,$$$,Hotels
975,Dan's Deli,95,A,3.5,63,$,Delis
977,Mandarin Chinese Food & Sushi,93,A,3.0,144,$,Sushi Bars
981,Pina Pizza House,92,A,4.0,244,$$,Pizza
982,La Cabañita,90,A,4.0,1009,$$,Mexican
983,Cabo Cantina,92,A,2.5,897,$$,Mexican
984,California Chicken Cafe,94,A,4.0,862,$$,Chicken Shop
985,El Cholo,95,A,3.5,1235,$$,Mexican
988,Baja Beach Bar,97,A,3.5,104,$$,Sports Bars
989,Mr. Poké,98,A,4.5,169,$,Poke
992,The Original Rinaldi's Deli and Cafe,93,A,4.5,62,$$,Delis
993,Las Lomas Restaurant,94,A,4.0,82,$,Mexican
994,Nim Chan's Kitchen,94,A,4.0,65,$,Chinese
996,ROK Sushi Kitchen,93,A,3.5,620,$$,Sushi Bars
998,Bobaloca Manhattan Beach,92,A,3.5,191,$,Coffee & Tea
1000,Saigon Eden,91,A,4.0,698,$,Vietnamese
1001,MOD Pizza,96,A,4.0,280,$,Pizza
1002,Fresh Canes,95,A,4.5,55,$,Juice Bars & Smoothies
1003,Chop'd,95,A,4.5,379,$$,Salad
1007,Thai Time Cuisine,91,A,4.0,503,$,Thai
1008,Saraya Thai Cuisine,93,A,4.0,208,$$,Thai
1010,Yei San Jib Korean Restaurant,86,B,3.0,209,$$,Korean
1011,The Craftsman Bar and Kitchen,94,A,4.0,346,$$,Lounges
1013,The Flame Broiler,93,A,3.5,211,$,Fast Food
1015,Yakuza Sushi,93,A,4.0,150,$$,Sushi Bars
1016,Westfield Santa Anita,97,A,3.5,677,$$,Shopping Centers
1017,Young King,93,A,4.0,507,$$,Chinese
1018,Octopus Japanese Restaurant,95,A,4.0,1092,$$,Japanese
1019,Don Felix Restaurant,96,A,3.5,414,$$,Peruvian
1020,Lassens Natural Foods & Vitamins,90,A,3.0,197,$$,Vitamins & Supplements
1021,Galbi King,97,A,3.0,474,$$,Korean
1022,Venice Beach Wines,93,A,4.0,317,$$,Wine Bars
1023,Class 302,100,A,3.5,2601,$,Taiwanese
1026,Me Gusta Gourmet Tamales,100,A,4.0,192,$,Mexican
1027,New Pho 999,90,A,4.0,457,$,Vietnamese
1029,Taco Bell,99,A,2.0,53,$,Mexican
1030,Sushi Danku,92,A,4.5,139,$$,Sushi Bars
1032,"Craigers Fudge, Ice Cream & Sweets",95,A,4.5,56,$,Desserts
1033,Tacos Chihuahua,90,A,4.0,123,$,Mexican
1034,Icho Izakaya,94,A,3.5,214,$$,Japanese
1035,Dickey's Barbecue Pit,93,A,4.0,580,$$,Barbeque
1037,République,91,A,4.0,4447,$$,French
1038,Mariscos Villa Del Mar,94,A,3.5,109,$$,Seafood
1039,Carousel Restaurant,95,A,4.0,982,$$,Middle Eastern
1040,Jersey Mike's Subs,94,A,3.5,63,$$,Sandwiches
1041,El Segundo Fish,90,A,3.5,328,$$,Seafood
1042,Lobster & Steak Express,91,A,4.5,228,$$,Chinese
1043,Spa Palace,94,A,4.0,1089,$$,Day Spas
1044,Barbrix Restaurant & Wine Bar,92,A,4.0,1089,$$,Wine Bars
1045,Vermont Soon Dae,90,A,4.5,43,$$,Korean
1046,Buca di Beppo Italian Restaurant,94,A,3.5,366,$$,Italian
1048,Kantaro Sushi,92,A,4.5,343,$$$,Sushi Bars
1049,Lu's Garden,92,A,4.5,1174,$,Chinese
1050,Snookies Cookies & More,93,A,3.5,156,$$,Desserts
1051,Hilton Los Angeles North/Glendale,96,A,3.0,353,$$,Venues & Event Spaces
1052,Sweetfin Poké,98,A,4.0,42,$$,Poke
1054,Yum Yum Donuts,93,A,3.5,44,$,Donuts
1056,Don Chente Bar and Grill,94,A,2.5,283,$$,Mexican
1058,California Mexican Grill,87,B,3.0,48,$,Mexican
1059,Little Asia,90,A,4.0,130,$,Chinese
1060,El Atacor Restaurant,90,A,4.0,171,$,Mexican
1061,Subway,100,A,2.5,42,$,Sandwiches
1062,Café Royale,96,A,4.5,45,$,Coffee & Tea
1065,Aloha Café,90,A,4.0,623,$,Breakfast & Brunch
1067,Hana Grill,90,A,3.0,155,$,Japanese
1069,Verve Coffee Roasters,91,A,4.0,312,$$,Coffee & Tea
1070,Hoke Poke,96,A,4.0,323,$$,Poke
1071,Tony's Restaurant,97,A,4.5,126,$,Sandwiches
1072,Sweetfin Poké,96,A,4.0,42,$$,Poke
1073,Panda Wok,92,A,4.5,112,$,Chinese
1074,Ajisai,93,A,4.5,342,$$,Japanese
1075,Guisados,91,A,4.5,2277,$,Mexican
1076,The Links at Victoria Golf Course,85,B,2.0,107,NA,Golf
1077,Equelecuá Cuban Cafe,98,A,4.5,632,$$,Cuban
1078,Café Stella,90,A,3.5,862,$$$,French
1079,Round1 Puente Hills,92,A,3.5,1119,$$,Arcades
1081,Cold Stone Creamery,90,A,3.5,159,$,Ice Cream & Frozen Yogurt
1082,Dae Bak,98,A,4.0,175,$$,Korean
1083,Pailin Thai Cuisine,100,A,4.5,378,$,Thai
1084,KIYO Arcadia,91,A,4.0,118,NA,Sushi Bars
1085,People Helping People,92,A,2.5,82,NA,Health Insurance Offices
1086,Kokio Chicken,92,A,4.0,64,$$,Korean
1087,Melt Gelato & Crepe Cafe,90,A,4.0,356,$,Creperies
1088,Pappas Artisanal,93,A,4.0,860,$$,American (New)
1089,Library Bar,98,A,4.0,472,$$$,Lounges
1090,Carrera Cafe,93,A,4.0,259,$$,Cafes
1092,Superba Food + Bread,90,A,3.5,316,$$,American (New)
1093,Chandni,92,A,4.0,292,$$,Indian
1094,Fifty One,93,A,3.5,116,NA,Chinese
1095,La Monarca Bakery,96,A,4.0,122,$,Coffee & Tea
1096,La Mascota Bakery,73,C,4.0,388,$,Bakeries
1097,Burgerim,96,A,3.5,134,$$,Burgers
1098,O Sushi & Grill,92,A,4.5,311,$$,Japanese
1099,Bambino's Pizza,91,A,4.0,142,$,Italian
1101,The Green Chili,81,B,4.0,63,$,Mexican
1102,La Bamba,95,A,2.0,44,$,Mexican
1103,Ye Loy Restaurant,90,A,3.5,48,$$,Chinese
1104,Cactus Coffee,96,A,4.5,133,$,Coffee & Tea
1106,The Melt - Sunset,96,A,3.0,362,$,American (Traditional)
1108,Dog Haus Biergarten USC,92,A,3.5,281,$,Hot Dogs
1109,Taqueria Colima,95,A,4.0,74,$,Mexican
1110,The Coffee Bean & Tea Leaf,93,A,3.5,92,$,Coffee & Tea
1112,Manhattan Beach Post,90,A,4.5,2944,$$$,American (New)
1113,Jasmine Market,94,A,4.5,531,$,Burmese
1116,Porto's Bakery & Cafe,99,A,4.5,7968,$,Bakeries
1117,Neighbor,90,A,4.0,238,$$$,Cocktail Bars
1118,Reyhan Persian Grill,93,A,3.0,261,$$,Persian/Iranian
1119,Tacos La Bufadora,90,A,4.0,346,$,Mexican
1121,Mucho Mas,99,A,3.5,401,$$,Mexican
1122,Nouilles Of 3rds,92,A,4.0,199,$$,Soup
1123,Star Alliance Lounge,92,A,4.0,121,$,Airport Lounges
1124,Al Hamra Halal Cafe,91,A,4.5,1005,$$,Middle Eastern
1125,El 7 Mares Express,94,A,3.5,63,$,Mexican
1126,Umami Burger - Hollywood,92,A,3.5,1670,$$,Gastropubs
1127,Italia Deli & Bakery,97,A,4.5,555,$,Delis
1128,On Teriyaki,93,A,4.5,60,$,Japanese
1129,Seorae Village Pork BBQ,94,A,4.5,48,$$,Korean
1130,Umenoya,90,A,3.5,613,$$,Ramen
1131,Sweethoney Dessert,93,A,4.0,135,NA,Desserts
1132,The Doughnut Society,92,A,4.5,155,$,Donuts
1133,Dha Rae Ok,98,A,3.5,69,$$,Korean
1135,Estela's Restaurant,95,A,4.0,58,$,Salvadoran
1138,Domino's Pizza,97,A,2.5,57,$,Pizza
1139,Little Joes Fresh Mex,96,A,4.0,100,$,Tacos
1140,Sweet Basil Pizza & Pasta,95,A,4.0,131,$,Pizza
1141,Pho Palace,95,A,3.5,63,$,Vietnamese
1142,Tasty Garden,86,B,3.5,808,$$,Chinese
1145,Amy's Patio Cafe,91,A,3.5,244,$$,Cafes
1150,French Market Cafe,93,A,4.0,522,$$,French
1151,Green Grotto Juice Bar,95,A,4.0,216,$$,Juice Bars & Smoothies
1152,Sidecar Doughnuts & Coffee,97,A,4.5,2964,$$,Donuts
1153,Komatsu,90,A,4.0,78,$$,Japanese
1154,Mex Perú Gipsy,94,A,4.5,593,$$,Mexican
1155,Akkad Mediterranean & Iraqi Grill,90,A,4.5,204,$,Middle Eastern
1156,Khun 9 Thai Kitchen,91,A,4.0,397,$,Thai
1157,Poké Bar,96,A,4.0,88,$$,Poke
1158,The Coffee Bean & Tea Leaf,96,A,4.0,126,$,Coffee & Tea
1159,Veggie Grill,98,A,4.0,291,$$,Vegan
1160,Surati Farsan Mart,90,A,4.0,488,$,Indian
1162,KazuNori  | The Original Hand Roll Bar,90,A,4.5,2305,$$,Sushi Bars
1164,Los Chorros,90,A,3.5,223,$,Salvadoran
1165,Bonello's New York Pizza,90,A,4.0,194,$$,Pizza
1166,Heavenly Pancakes,93,A,3.5,251,$$,Breakfast & Brunch
1167,Dave & Buster's,97,A,2.5,872,$$,Bars
1168,La Pupusa Urban Eatery,90,A,5.0,136,$$,Salvadoran
1169,Teriyaki Bistro,96,A,3.5,117,$,Asian Fusion
1170,Brothers Sandwich Shop,98,A,4.5,387,$,Sandwiches
1171,Que Ricos,98,A,3.5,305,$,Mexican
1172,Barney's Gourmet Hamburgers,92,A,4.0,370,$$,American (Traditional)
1173,Subway,100,A,4.0,51,$,Fast Food
1175,Target,99,A,3.0,188,$$,Department Stores
1176,Chado Tea Room,90,A,4.0,214,$$,Tea Rooms
