,Name,Inspection_Score,Inspection_Grade,Rating,Reviews,Price,Category
1743,Raku Teriyaki,94,A,4.5,232,$,Japanese
1744,Omelette & Waffle Shop,90,A,4.0,850,$$,Breakfast & Brunch
1745,Erewhon Market,90,A,4.0,220,$$$,Organic Stores
1746,McDonald's,98,A,1.5,82,$,Burgers
1747,It's Boba Time,91,A,4.0,93,$,Bubble Tea
1748,The Donut Palace,93,A,4.0,48,$,Donuts
1749,Myung Dong Kyoja,94,A,4.0,1121,$$,Korean
1750,Walker's Cafe,90,A,3.0,144,$,Coffee & Tea
1751,Papa Cristo's,73,C,4.5,1784,$$,Greek
1752,Juice Stop,96,A,4.0,79,$,Juice Bars & Smoothies
1753,Carambas,97,A,4.0,63,$,Desserts
1754,Asianya,94,A,3.5,192,$$,Asian Fusion
1755,The Roof on Wilshire,90,A,3.5,1275,$$,American (New)
1756,Moon Mart Kabab,94,A,4.5,123,$$,Persian/Iranian
1757,Sandwich Man,98,A,3.5,68,$$,Delis
1758,The Lake House,100,A,4.0,130,$$,Breakfast & Brunch
1759,Pho Hong Long,90,A,4.0,283,$,Vietnamese
1760,La Corona Bakery,97,A,4.5,48,$,Bakeries
1761,Boiling Point,97,A,3.0,779,$$,Taiwanese
1762,TAP The Asian Project,97,A,4.0,415,$,Do-It-Yourself Food
1763,Secret Restaurant and Hookah Lounge,95,A,3.5,264,$$,Hookah Bars
1764,Sweetfin Poké,94,A,4.0,1083,$$,Hawaiian
1765,Assam Indian Kitchen,90,A,3.5,245,$$,Indian
1766,Hyatt Regency Los Angeles International Airport,97,A,4.0,60,$$,Hotels
1767,Gyu-Kaku Japanese BBQ,90,A,4.0,1055,$$,Barbeque
1768,Khun Moo Thai Kitchen,92,A,4.5,222,$,Thai
1769,'Lette Macarons,94,A,4.0,416,$$,Macarons
1770,Unique Pastry,91,A,3.5,107,$$,Bakeries
1771,Angelini Osteria,91,A,4.5,1637,$$$,Italian
1772,Castillo Mexican Restaurant,96,A,4.0,61,$,Mexican
1773,Zelo Gourmet Pizza,91,A,4.0,715,$$,Pizza
1774,Shake Shack,100,A,3.5,199,$$,Burgers
1775,The Tap Room,95,A,4.0,205,$$$,Lounges
1776,La Pescadora,98,A,3.0,285,$$,Mexican
1777,Janet's Mediterranean Cuisine,93,A,4.0,358,$$,Middle Eastern
1778,Wow Bento & Roll,92,A,3.5,85,$,Japanese
1779,S-Mart,91,A,4.0,253,$$,Grocery
1780,Tea Station,92,A,2.5,378,$,Desserts
1781,Casa Del Rey,94,A,3.5,403,$$,Mexican
1782,Venice Grind,95,A,3.5,345,$,Coffee & Tea
1783,Jersey Mike's Subs,96,A,2.5,80,$$,Sandwiches
1784,Mendocino Farms,95,A,4.5,574,$$,Sandwiches
1785,O Taipei Cafe,93,A,3.0,192,$,Taiwanese
1786,Claro's Italian Markets,96,A,4.5,328,$,International Grocery
1787,Tacos & Mariscos El Parque,96,A,4.5,118,$,Mexican
1788,Happy Bagel & Donuts,92,A,4.5,59,$,Donuts
1789,InterContinental Los Angeles Downtown,91,A,3.5,267,$$$,Hotels
1790,Tamales Lilianas,91,A,3.5,600,$,Mexican
1791,Round Table Pizza,91,A,3.5,100,$$,Pizza
1792,GuildHall,96,A,4.5,157,$$,Beer Bar
1793,Kimbap Paradise,90,A,4.0,90,$,Korean
1794,Café de Olla,97,A,4.5,1496,$$,American (Traditional)
1795,Red Devil Pizza,90,A,4.0,468,$$,Pizza
1796,Carney's Express Limited,95,A,4.0,533,$,Burgers
1797,Stonefire Grill,96,A,4.0,830,$$,Barbeque
1798,Kopan Ramen - Rowland Heights,97,A,4.0,2465,$$,Ramen
1799,Champs Elysees,95,A,3.0,192,$$,French
1800,Patricio's Grill and Pasta,95,A,4.5,52,$$,American (Traditional)
1801,Claim Jumper Restaurant & Saloon,91,A,3.0,599,$$,Steakhouses
1802,Merengue Bakery & Cafe,95,A,4.0,563,$,Bakeries
1803,Cafe 86,91,A,4.0,581,$,Desserts
1804,Happy Table,83,B,3.5,81,$$,Chinese
1805,Vege Paradise,96,A,4.0,243,$$,Vegetarian
1806,Pho CT Asian Cafe,91,A,4.0,347,$,Vietnamese
1807,B Sweet Dessert Bar,94,A,4.0,1411,$,Desserts
1808,Kokio Chicken,94,A,3.5,306,$$,Chicken Wings
1809,Sol y Luna,97,A,4.0,1670,$$,Mexican
1810,Prime Grind Coffee,92,A,3.5,90,$,Coffee & Tea
1811,Lady M Cake Boutique,96,A,3.5,103,$$,Patisserie/Cake Shop
1812,Malibu Eatery,94,A,3.5,297,$$,Seafood
1813,Bar Louie,91,A,3.5,656,$$,Bars
1814,Sinful Treats,91,A,4.0,201,$,Ice Cream & Frozen Yogurt
1815,The Room Santa Monica,93,A,3.5,465,$$,Lounges
1816,Toppings Yogurt,95,A,4.5,256,$,Ice Cream & Frozen Yogurt
1817,Sqirl,94,A,4.0,1700,$$,Coffee & Tea
1818,WaBa Grill,91,A,3.0,90,$,Fast Food
1819,Mom's Bar-B-Que,97,A,3.5,134,$$,Barbeque
1820,The Mighty,92,A,4.5,187,$$,American (New)
1821,Cora's Coffee Shoppe,92,A,3.5,497,$$,Coffee & Tea
1822,Gitana Restaurant,97,A,3.5,288,$$,Middle Eastern
1823,Ko Hyang Tofu House,98,A,3.0,358,$$,Korean
1824,Krazee Grill,94,A,3.5,73,$$,Japanese
1825,Gratitude - Beverly Hills,96,A,4.0,229,$$,Vegan
1826,Pizza Moon,94,A,3.0,76,$,Pizza
1827,Vista Theatre,96,A,4.5,729,NA,Cinema
1828,Vegi Wokery,82,B,4.0,363,$,Chinese
1829,The Grilled Cheese Truck,98,A,3.5,1556,$,Food Trucks
1830,Tapioca Express,94,A,3.5,166,$,Coffee & Tea
1831,Gus Jr,91,A,2.5,70,$,American (New)
1832,Napa Rose,96,A,4.5,1498,$$$$,American (Traditional)
1833,Which Wich? Superior Sandwiches,96,A,3.5,348,$,Sandwiches
1834,Viva,92,A,3.5,166,$$,Mexican
1835,Design Cafe Dabang,94,A,4.5,156,$$,Coffee & Tea
1836,Next Door Lounge,90,A,4.0,989,$$,Lounges
1837,American Rag Cie,90,A,3.0,187,$$$,Women's Clothing
1838,Alberto's Mexican Food,91,A,2.0,136,$,Mexican
1839,Culichi Town - Bell,94,A,3.0,646,$$,Sushi Bars
1840,Utro's Cafe,90,A,3.5,92,$$,Seafood
1841,Lupita's Bakery,96,A,3.5,97,$$,Bakeries
1842,Kagura El Segundo,90,A,4.0,223,$$,Japanese
1843,The Coffee Bean & Tea Leaf,95,A,3.5,130,$,Coffee & Tea
1844,Gardena Cinema,80,B,4.0,44,NA,Cinema
1845,Ensenada Kitchen,97,A,3.5,56,$,Mexican
1846,Aroma Coffee & Tea,92,A,4.0,2648,$$,Coffee & Tea
1847,Maggie's Pub,97,A,3.0,226,$$,British
1848,A Cut Above Butcher Shop,96,A,4.5,269,$$,Butcher
1849,Bianchi Theatres,96,A,3.0,84,NA,Cinema
1850,Samosa House East,94,A,4.0,710,$,Vegetarian
1851,Document Coffee Bar,94,A,4.5,466,$,Coffee & Tea
1852,Midori Sushi,97,A,3.5,842,$$,Japanese
1853,Temakitto,90,A,4.5,377,$$,Asian Fusion
1854,Delice Bakery,91,A,3.0,129,$$,Bakeries
1855,Juan's Rotisserie Chicken,97,A,4.0,63,$,Chicken Shop
1856,Surf Food Stand,75,C,3.5,113,$$,Breakfast & Brunch
1857,CiaoCristina!,94,A,4.0,543,$$,Italian
1858,Tony's Barbecue and Bibingkinitan,93,A,4.5,61,$,Fast Food
1859,Jersey Mike's Subs,92,A,3.5,150,$,Sandwiches
1860,Chengdu Lao Zao Hotpot,97,A,3.5,191,$$$,Szechuan
1861,Matsuhisa,92,A,4.0,930,$$$$,Sushi Bars
1862,Nothing Bundt Cakes,99,A,4.0,273,$$,Bakeries
1863,Cha Chaa,91,A,4.5,51,$,Thai
1864,California Bakery & Cafe,98,A,4.0,138,$,Bakeries
1865,Shin-Sen-Gumi Yakitori -Gardena,92,A,4.5,1097,$$,Japanese
1866,Original Farmers Market,93,A,4.0,1284,$$,Farmers Market
1867,Casa Nuova,96,A,3.5,149,$$,Pizza
1868,208 Rodeo Restaurant,95,A,3.5,545,$$$,American (New)
1869,Stamp Proper Foods,98,A,4.0,249,$$,Gluten-Free
1870,Greco's New York Pizzeria,96,A,3.5,108,$,Pizza
1871,Viva La Fiesta,96,A,4.5,72,$$,Mexican
1872,Cos&Pi,99,A,4.5,544,$$,Breakfast & Brunch
1873,Tampopo Restaurant,91,A,4.0,193,$$,Sushi Bars
1874,Shakey's Pizza Parlor,98,A,3.0,151,$$,Pizza
1875,JNJ Burger  & BBQ,90,A,4.0,437,$,Barbeque
1876,The Buffalo Spot,100,A,3.0,46,$$,Chicken Wings
1877,The Habit Burger Grill,93,A,4.0,599,$,Burgers
1878,Superior Donuts,96,A,4.0,73,$,Donuts
1879,Domino's Pizza,96,A,2.0,63,$,Pizza
1880,Street Party,95,A,3.5,74,$$,Chinese
1881,Las Glorias Del Buen Comer,98,A,4.0,199,$,Mexican
1882,Boiling Point,92,A,4.0,575,$$,Taiwanese
1883,Marino Restaurant,94,A,4.5,327,$$$,Italian
1884,Father's Office,94,A,4.0,2997,$$,Burgers
1885,Somisomi,94,A,4.5,130,$,Desserts
1886,Hwa Sun Ji Tea & Coffee,95,A,4.5,537,$,Coffee & Tea
1887,Spitz - Little Tokyo,92,A,4.0,1547,$$,Mediterranean
1888,Shiloh’s,90,A,4.0,196,$$$,Steakhouses
1889,TreeHouse Thai,91,A,4.0,228,$$,Thai
1890,Shaky Alibi,90,A,4.0,460,$$,Breakfast & Brunch
1891,Soregashi,97,A,4.5,104,$$$,Japanese
1892,Norwood Bar & Lounge,90,A,3.5,192,$$,Bars
1893,Hotel Casa Del Mar,99,A,4.0,356,$$$,Hotels
1894,Tacos Tumbras a Tomas,98,A,4.5,886,$,Mexican
1895,Pieology Pizzeria,92,A,3.5,154,$,Pizza
1896,Pieology Pizzeria,98,A,3.5,151,$,Pizza
1897,Urban Plates,91,A,4.0,533,$$,American (New)
1898,Tirsa's,92,A,4.5,103,$$,Mexican
1899,Mike & Anne's Restaurant,90,A,3.5,944,$$,American (New)
1900,Nano Cafe,96,A,4.0,770,$$,American (Traditional)
1901,The Coffee Bean & Tea Leaf,93,A,3.0,140,$,Coffee & Tea
1902,The Coffee Bean & Tea Leaf,95,A,4.0,146,$,Coffee & Tea
1903,Round Table Pizza,96,A,3.5,45,$$,Pizza
1904,Momed Atwater Village,92,A,4.0,441,$$,Mediterranean
1905,WaBa Grill,97,A,4.0,122,$,Fast Food
1906,Bodhi Leaf Coffee Traders,93,A,5.0,176,$,Coffee Roasteries
1907,CoCo Fresh Tea and Juice,90,A,3.5,87,$,Bubble Tea
1908,Pico Pica Rico,95,A,4.0,208,$,Mexican
1909,Tommy's Original World Famous Hamburgers,92,A,4.0,1142,$,Burgers
1910,Mee and Greet,90,A,4.0,179,$$,Vietnamese
1911,Pierre Garden,94,A,3.5,110,$$,French
1912,Candela,94,A,4.0,588,$$,Mexican
1913,Pick Up Stix,94,A,3.0,122,$,Asian Fusion
1914,South Bay BMW,91,A,3.5,1163,NA,Car Dealers
1915,Second City Bistro,90,A,3.5,305,$$,Steakhouses
1916,Giggles Night Club,95,A,2.5,109,$$,Bars
1917,Villa Tepeyac,93,A,3.5,215,$$,Mexican
1918,Restaurante Amalias,94,A,4.0,55,$$,Latin American
1919,Menchie's Frozen Yogurt,94,A,4.0,180,$,Ice Cream & Frozen Yogurt
1920,Alfredo's Mexican Food,96,A,3.5,227,$,Mexican
1921,Crab N Grab,93,A,4.0,321,$$,Seafood
1922,House of  Bread,96,A,4.5,186,$$,Bakeries
1923,Azusa Greens Country Club,96,A,3.0,60,NA,Golf
1924,Glowing Juices,95,A,5.0,99,$$,Health Markets
1925,KFC,98,A,2.0,46,$,Fast Food
1926,Sweety Hut Thai Restaurant,86,B,4.0,275,$,Thai
1927,Popeyes Louisiana Kitchen,96,A,2.0,80,$,Fast Food
1928,Noe Restaurant and Bar,95,A,4.0,454,$$$,Bars
1929,Grand Foods Market,95,A,4.5,67,$$,Armenian
1930,World Famous Grill,92,A,4.0,250,$,Burgers
1931,Delius Restaurant,95,A,4.0,537,$$,American (New)
1932,iTech Pizza,94,A,4.5,302,$,Pizza
1933,Doubletree by Hilton Los Angeles Downtown,97,A,3.0,414,$$,Hotels
1934,Siam Sunset,90,A,4.0,236,$,Thai
1935,Es Con Sabor West,90,A,4.5,104,$,Salvadoran
1936,Lum-Ka-Naad Thai Restaurant,93,A,4.0,1166,$$,Thai
1937,Wingstop,98,A,2.0,135,$$,Chicken Wings
1938,JC's Kitchen,95,A,5.0,103,$,Latin American
1939,El Burro - Tacos & Beer,97,A,4.0,191,$,Mexican
1940,SunLife Organics,94,A,4.0,146,$$,Juice Bars & Smoothies
1941,Cuvee,90,A,3.5,338,$$,American (New)
1942,India's Tandoori Halal Restaurant,92,A,4.5,307,$$,Indian
1943,Riverside Grill & Bar,91,A,4.0,579,$$,Breakfast & Brunch
1944,Karina's Tacos,97,A,4.0,128,$,Mexican
1945,Toastea,98,A,4.5,278,$,Desserts
1946,Nabi Korean Restaurant,96,A,4.5,71,$,Korean
1947,Mi Pueblito Restaurant,91,A,3.5,80,$,Mexican
1948,La Tequila Restaurant,98,A,2.5,64,$$,Mexican
1949,Cafe Magazzino,94,A,4.5,163,$$,Cafes
1950,Laemmle’s Royal Theatre,97,A,4.0,97,NA,Cinema
1951,Rosa's Restaurant,92,A,4.0,204,$,Mexican
1952,Breakers Korean BBQ & Grill,90,A,4.0,243,$$,Barbeque
1953,Dog Haus Biergarten,93,A,4.0,1030,$,Hot Dogs
1954,Jon & Vinny's,92,A,4.0,1249,$$,Italian
1955,Bahia Ensenada Grill,95,A,3.0,51,$,Mexican
1956,Yogiyo Korean BBQ,92,A,4.0,149,$$,Korean
1957,Alfredo's Mexican Food,94,A,4.0,271,$,Mexican
1958,Rahel Ethiopian Vegan Cuisine,97,A,4.0,533,$$,Ethiopian
1959,Taco Fiesta,97,A,4.5,74,$,Mexican
1960,Taco Bell,97,A,3.0,58,$,Fast Food
1961,Fine Garden Vegetarian Restaurant,92,A,3.5,305,$$,Chinese
1962,Honeyboba,82,B,3.5,343,$,Coffee & Tea
1963,Harlam's Kitchen,95,A,4.0,267,$,Chinese
1964,Catch 21,92,A,4.0,99,$,Seafood
1965,Super Panda,92,A,2.0,59,$,Chinese
1966,Traxx Restaurant,94,A,3.5,265,$$,American (Traditional)
1967,Wally's Beverly Hills,94,A,4.0,588,$$$,American (New)
1968,Honeyboba,90,A,3.5,661,$,Tea Rooms
1969,Mimi's Cafe,95,A,3.0,362,$$,American (Traditional)
1970,Nanking Indo-Chinese Restaurant,90,A,4.0,228,$$,Indian
1971,Virgin Atlantic,93,A,3.0,87,NA,Airlines
1972,Sisters Korean Kitchen,92,A,4.0,46,$$,Korean
1973,Island Pacific Supermarket,92,A,3.0,93,$,Grocery
1974,Pronto Pizza,97,A,3.0,47,$,Pizza
1975,Pizza Show,99,A,3.5,307,$$,Pizza
1976,Adrian's Trattoria,96,A,4.0,156,$$,Italian
1977,Valerio V Family Bake Shop,95,A,3.5,52,$,Bakeries
1978,Carnaval,96,A,2.0,90,$$,Dance Clubs
1979,Boba Bear,96,A,4.0,369,$$,Hookah Bars
1980,Barriles RestoBar,85,B,4.0,137,$$,New Mexican Cuisine
1981,Wok Talk,91,A,3.0,146,$$,Chinese
1982,Cui Hua Lou Szechwan,83,B,4.5,63,$$,Szechuan
1983,Communal Food & Drink,92,A,3.5,140,$$,American (New)
1984,Newhall Refinery,97,A,4.5,1254,$$,Gastropubs
1985,Shrimp By You,94,A,4.5,460,$$,Cajun/Creole
1986,Pick & Mix Juice Bar,93,A,4.5,163,$,Juice Bars & Smoothies
1987,Hermosa Beach Fish Shop,90,A,4.0,601,$$,Seafood
1988,Citrus On Sunset,94,A,4.0,120,$,Cafes
1989,The Coffee Bean & Tea Leaf,90,A,4.0,108,$,Coffee & Tea
1990,Corner Burger,97,A,4.5,596,$,Burgers
1991,Shahnawaz Halal Tandoori,96,A,3.5,102,$$,Indian
1992,Mt San Antonio College,93,A,3.0,116,NA,Colleges & Universities
1993,Trencher,96,A,4.0,287,$$,Sandwiches
1994,Bud Namu Korean BBQ,90,A,3.0,1201,$$,Barbeque
1995,Burgerim,93,A,3.0,153,$$,Burgers
1996,Urartu Coffee,91,A,4.5,344,$,Coffee & Tea
1997,Ocean View Café,91,A,4.0,278,$$,Breakfast & Brunch
1998,Dario's Mexican Restaurant,96,A,3.5,128,$$,Bars
1999,Blue Cafe,94,A,4.0,243,$$,Persian/Iranian
2000,Pink Salt Grill,91,A,4.0,200,$$,Filipino
2001,Jersey's Bar & Grill,90,A,4.0,62,$,Dive Bars
2002,Takuma,90,A,4.5,312,$$,Japanese
2003,Hmart,94,A,4.0,164,$$,Grocery
2004,Taco Sinaloa,93,A,3.5,830,$,Mexican
2005,Domino's Pizza,97,A,1.5,78,$$,Pizza
2006,The Coffee Bean & Tea Leaf,95,A,3.5,128,$,Coffee & Tea
2007,Chicken Maison,92,A,4.5,472,$$,Mediterranean
2008,Sunset Junction Coffee Shop,91,A,4.0,314,$$,Diners
2009,The Capri Italian Restaurant,94,A,4.0,495,$$,Italian
2010,Milkyway Tea House,91,A,4.5,271,$,Bubble Tea
2011,El Taco Llama,96,A,3.5,197,$,Mexican
2012,Nong La Cafe,91,A,4.0,466,$$,Vietnamese
2013,IKEA,100,A,3.0,756,$$,Home Decor
2014,Yang's Dining Room,92,A,4.0,62,$$,Chinese
2015,Gio's Fresh Mediterranean,98,A,4.5,216,$$,Mediterranean
2016,Boiling Point,92,A,3.0,1469,$$,Taiwanese
2017,BBQ Chicken,90,A,4.0,420,$$,Korean
2018,Mako Sushi,96,A,3.5,261,$$$,Sushi Bars
2019,Panini Palace,97,A,4.5,164,$,Salad
2020,Foster's Donuts,97,A,4.0,56,$,Donuts
2021,The Hummus Factory,94,A,4.0,239,$$,Mediterranean
2022,Vrej Pastry,98,A,4.0,133,$,Bakeries
2023,San Pedro Brewing Company,93,A,3.5,490,$$,Sports Bars
2024,Palms Thai Restaurant,93,A,4.0,2507,$$,Seafood
2025,The Dive SKC,95,A,4.0,171,NA,Seafood
2026,Corner Bakery Cafe,95,A,4.0,134,$,Salad
2027,Swirlz Creamery,97,A,5.0,66,$,Ice Cream & Frozen Yogurt
2028,Mr Furley's Bar,91,A,4.0,372,$,Pubs
2029,Tasty Noodle House,81,B,3.5,167,$$,Noodles
2030,Yoshinoya,98,A,3.0,48,$,Japanese
2031,Modo Mio Cucina Rustica,97,A,4.5,210,$$,Italian
2032,The Apple Pan,95,A,3.5,2679,$$,Burgers
2033,Daru Sushi,95,A,4.5,244,$$,Sushi Bars
2034,Taqueria Los Compadres,95,A,4.5,79,$,Mexican
2035,Ding Tea Hacienda,93,A,4.0,80,$,Coffee & Tea
2036,Kape Republik,94,A,4.5,542,$,Desserts
2037,Redondo Beach Coffee Shop,92,A,3.5,57,$$,Coffee & Tea
2038,Red Herring,94,A,4.5,214,$$,American (New)
2039,Taron Bakery,94,A,4.0,86,$,Bakeries
2040,Panini Kabob Grill,90,A,4.0,676,$$,Mediterranean
2041,Pizza Man - Van Nuys,71,C,3.5,57,$$,Pizza
2042,Jimmy John's,97,A,3.0,122,$,Sandwiches
2043,Sushi Ippo,90,A,4.0,1113,$$,Sushi Bars
2044,Drinx,90,A,4.5,129,$,Coffee & Tea
2045,Veracruz Mexican Restaurant,98,A,3.5,154,$,Mexican
2046,Panda Wok,91,A,3.5,66,$,Chinese
2047,Las Islas Marias,90,A,3.5,62,$$,Seafood
2048,Gold Coast Bar,93,A,4.0,85,$,Gay Bars
2049,The Counter,90,A,3.5,415,$$,Burgers
2050,Golden Mile Bowling,96,A,3.5,176,NA,Bowling
2051,Blue Ribbon Sushi Bar & Grill - Los Angeles,90,A,3.5,428,$$$,Sushi Bars
2052,Church & State,90,A,3.5,1691,$$$,French
2053,Wood & Water,93,A,4.0,156,$$$,American (New)
2054,Zury's Raspados,83,B,3.0,63,$$,Juice Bars & Smoothies
2055,Trimana,93,A,3.0,60,$,American (New)
2056,Sabor A Tony Restaurant,80,B,3.0,44,$$,Mexican
2057,Adana Restaurant,95,A,4.5,307,$$,Middle Eastern
2058,El Zipote,93,A,2.5,56,$,Salvadoran
2059,Boulevard Burgers,96,A,3.0,146,$,Burgers
2060,Valentino's Pizzeria,96,A,4.0,209,$,Pizza
2061,Sushi Katsu-Ya Studio City,92,A,4.0,1108,$$$,Sushi Bars
2062,Burrito Factory,97,A,3.0,125,$,Mexican
2063,Cuties,98,A,4.5,94,$$,Coffee & Tea
2064,Blaze Fast-Fire'd Pizza,93,A,4.0,358,$,Salad
2065,Sicha Siam,91,A,3.5,124,$,Thai
2066,Angel Maid Bakery,98,A,4.5,524,$$,Bakeries
2067,Tous Les Jours,90,A,3.5,107,$$,Bakeries
2068,Slapfish,90,A,3.0,165,$$,Seafood
2069,Citadel Outlets,99,A,3.5,1072,$$,Outlet Stores
2070,Salo-Salo Grill,90,A,3.5,514,$$,Filipino
2071,Raspados Nayarit,97,A,4.5,102,$,Desserts
2072,Philie B's,91,A,3.5,249,$,Pizza
2073,Voltaggio STRFSH,98,A,4.0,73,$,Sandwiches
2074,Kanpai Ramen,86,B,4.0,469,$$,Ramen
2075,Tasty Noodle House,94,A,4.0,182,$$,Noodles
2076,Fine Wok,92,A,4.5,71,$,Chinese
2077,Attari Sandwich Shop,90,A,4.0,587,$$,Sandwiches
2078,Early Bird,98,A,4.0,1996,$$,American (New)
2079,Maxim Restaurant & Banquet Hall,94,A,4.0,67,$$$,Russian
2080,JJ Grand Hotel,94,A,2.5,53,$$,Hotels
2081,Coconut's Fish Cafe,98,A,4.5,136,$$,Seafood
2082,The Boat Sushi & Thai Restaurant,91,A,3.5,459,$$,Asian Fusion
2083,Moku Sushi,94,A,4.0,126,$$,Japanese
2084,Venus,92,A,4.0,212,$,Cantonese
2085,Ono Hawaiian BBQ,94,A,3.0,120,$,Barbeque
2086,Fresco Ristorante,91,A,4.0,70,$$,Italian
2087,Fantasy Frostings,99,A,5.0,94,$$$,Bakeries
2088,Chyll Creamery & Boba,92,A,4.0,158,$$,Bubble Tea
2089,Augustine Wine Bar,96,A,4.5,228,$$,Wine Bars
2090,DeFranko's Submarines,90,A,4.0,498,$,Italian
2091,Andy's Sub Shop,90,A,4.0,53,$,Sandwiches
2092,Larsen's Steakhouse - Valencia,95,A,4.0,481,$$$$,Steakhouses
2093,Subway,96,A,2.0,46,$,Sandwiches
2094,Wabi Sabi Teppan Steak House & Sushi Bar,94,A,3.0,151,$$,Japanese
2095,Ferraro's On The Hill,92,A,4.0,144,$,Italian
2096,Petrillo's Pizza Restaurant,91,A,3.5,1112,$$,Pizza
2097,Blaze Fast-Fire'd Pizza,95,A,4.0,305,$,Pizza
2098,El Limon,99,A,4.5,197,$$,Salad
2099,Nick's Manhattan Beach,96,A,4.5,845,$$,Breakfast & Brunch
2100,O-Sho Sushi,91,A,3.5,137,$$,Japanese
2101,Thai Food Express,93,A,4.5,371,$,Thai
2102,Rita's Italian Ice of Glendora,96,A,4.5,102,$,Desserts
2103,Lady M Cake Boutique,94,A,3.5,1042,$$,Desserts
2104,Han Bat Shul Lung Tang,80,B,4.5,1906,$,Korean
2105,Kopan Ramen- Northridge,90,A,4.0,563,$$,Ramen
2106,Falafel Arax - Studio City,94,A,4.0,44,$,Falafel
2107,Jersey Mike's Subs,90,A,3.5,167,$,Sandwiches
2108,Irene's Burger's Cafe,92,A,4.0,121,$,Burgers
2109,J Sushi & Ramen,92,A,4.0,228,$$,Japanese
2110,Korean Kitchen Hibachi Barbeque,94,A,4.0,308,$$,Korean
2111,Poké Bar,91,A,4.0,333,$$,Seafood
2112,WaBa Grill,94,A,3.0,53,$,Asian Fusion
2113,Islands Fine Burgers & Drinks,99,A,3.5,354,$$,Burgers
2114,Thai Sierra Madre,90,A,4.0,76,$,Thai
2115,Coffee Commissary,94,A,4.0,664,$$,Coffee & Tea
2116,Manchego,90,A,4.5,727,$$,Spanish
2117,Golden Star Chinese Deli,97,A,3.0,55,$,Chinese
2118,Final Score,82,B,4.0,148,$$,Sandwiches
2119,La Carreta,94,A,4.0,154,$,Mexican
2120,Masan Restaurant,87,B,3.0,113,$$,Seafood
2121,Earthen Restaurant,85,B,4.0,851,$$,Chinese
2122,Kickin Kasian,98,A,4.0,1034,$$,Seafood
2123,Seoul Garden Restaurant,94,A,4.0,497,$$,Korean
2124,Rebecca's Cafe,91,A,4.0,81,$,Sandwiches
2125,Chick-fil-A,95,A,4.0,311,$,Fast Food
2126,La Esperanza Restaurant and Bakery,90,A,4.0,616,$$,Bakeries
2127,Adobe Cantina,94,A,3.5,201,$$,Mexican
2128,Rusty Pot Cafe,95,A,4.0,601,$$,Breakfast & Brunch
2129,LJ's Partyland,95,A,5.0,126,$,Party Equipment Rentals
2130,Jamba Juice,95,A,2.5,56,$,Juice Bars & Smoothies
2131,Second Round,99,A,4.5,85,$,Coffee & Tea
2132,Sharky's Woodfired Mexican Grill,97,A,4.0,153,$$,Mexican
2133,Natalie Peruvian Seafood Restaurant,97,A,4.0,368,$$,Seafood
2134,R Bar,91,A,4.0,586,$$,Lounges
2135,The Rockefeller,91,A,3.5,518,$$,American (New)
2136,Ozen Sushi,95,A,4.0,497,$$,Sushi Bars
2137,GUACS,98,A,3.5,300,$$,Mexican
2138,Berry Bowl,86,B,3.5,351,$,Juice Bars & Smoothies
2139,El Zarape Melrose,95,A,4.5,112,$$,Mexican
2140,Fonz's Restaurant,91,A,4.0,147,$$$,American (New)
2141,Sunny Grill,99,A,4.0,275,$,American (Traditional)
2142,Slurpin' Ramen Bar,90,A,4.5,1411,$$,Ramen
2143,Fritto Misto,92,A,4.5,2255,$$,Italian
2144,Sushi 101,90,A,3.5,211,$$,Japanese
2145,Nuevo San Miguel,94,A,3.0,195,$,Salvadoran
2146,La Vue,94,A,4.0,119,$$$,Wine Bars
2147,Sheraton Universal Hotel,96,A,2.5,584,$$$,Hotels
2148,Domino's Pizza,90,A,2.5,71,$$,Pizza
2149,Brent's Delicatessen & Restaurant,96,A,4.5,1927,$$,Delis
2150,The Health Winner at Westin Bonaventure,98,A,3.5,54,$,Sandwiches
2151,Fortune Cookie,95,A,4.0,91,$,Chinese
2152,Wildflour Bakery & Cafe,90,A,4.0,382,$$,Bakeries
2153,Boba Time,91,A,3.5,247,$,Ice Cream & Frozen Yogurt
2154,Vons,96,A,3.0,138,$$,Grocery
2155,Heirloom Bakery,94,A,4.0,545,$$,Bakeries
2156,Bangkok Palace,97,A,4.0,200,$,Thai
2157,El Taco Llama,96,A,4.0,70,$,Mexican
2158,The Buffalo Club,92,A,3.0,216,$$$,American (New)
2159,The Serving Spoon,92,A,4.5,1527,$$,Breakfast & Brunch
2160,Bravo Pizza & Chicken,91,A,4.0,323,$,Pizza
2161,Matt & Tony's,94,A,3.0,132,$,Sandwiches
2162,Hillstone,91,A,4.0,953,$$$,American (New)
2163,Knockouts Gentlemen's Club,95,A,3.0,75,$$,Adult Entertainment
2164,Los Angeles Times Festival of Books,98,A,4.0,88,NA,Festivals
2165,Quality Food & Beverage,94,A,3.5,277,$$,Breakfast & Brunch
2166,Buono's Authentic Pizzeria,93,A,3.5,185,$$,Pizza
2167,Chinese Delight,87,B,3.5,318,$,Chinese
2168,Weiler's Original Northridge Delicatessen,90,A,3.5,250,$$,Delis
2169,Griffins of Kinsale,94,A,4.0,255,$$,Bars
2170,Pazzo Gelato,97,A,4.5,878,$,Ice Cream & Frozen Yogurt
